Period,Application_ID,Cost,Source,Source_Item
2019-04,PYTHIA,190.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-07,DOCPROXY,993.0,Swisscom,Application Cloud Memory units
2019-04,DSW,34.0,Swisscom,Enterprise Service Cloud Platinum Advanced vCPU units
2019-06,DSC,2140.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-03,SAMS,17.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-02,SISLAB,10706.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-08,DSC,179.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-05,INSIGHTSRE,4440.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-06,TMA,197.0,Swisscom,"Application Cloud MongoDB ""small"" units"
2019-08,TMA,20.0,Swisscom,Application Cloud Dynamic Storage (S3) units
2018-04,DSW,15624.0,Utilization,IBM India
2018-01,TMA,2639.0,Utilization,Marc Giombetti
2019-06,SISLAB,43.0,Azure,Azure App Service Basic Plan - Linux - B3 - EU West - Promo
2019-05,SISLAB,0.0,Azure,Tables - RA-GRS Data Stored
2019-02,GEORE1,170.0,Group Technology Management,Developer Workplace: VSTS
2017-03,DNA,18828.0,Utilization,IBM
2017-01,OCR,9781.0,Utilization,TCS
2019-01,TMA,2044.0,Utilization,Aneta Richterova
2018-07,PYTHIA,6682.0,Utilization,Nuno Mesquita
2018-02,DSW,7908.0,Utilization,Expert System
2017-11,SAMS,4026.0,Utilization,CTCO
2017-09,DNA,2506.0,Utilization,Marco Strullato
2018-09,INSIGHTSRE,409.0,Utilization,Robert Mitosinka
2019-02,INSIGHTSRE,7118.0,Swisscom,"Enterprise Cloud Storage ""fast"" units"
2019-01,DSW,35.0,Swisscom,Enterprise Service Cloud Platinum Advanced vCPU units
2019-09,INSIGHTSRE,1287.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-07,SAMS,16.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-04,TMA,0.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-06,PYTHIA,1136.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-04,TMA,140.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-02,INSIGHTSRE,1762.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-08,SAMS,71.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-02,PYTHIA,15.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-03,TMA,1459.0,Group Technology Management,Swisscom Application Cloud Memory
2019-01,DSW,5962.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-05,GEORE1,0.0,Azure,Tables - Scan Operations
2017-03,DNA,45730.0,Utilization,CTCO
2019-09,DSW,19054.0,Utilization,IBM Slovakia
2019-05,DSW,15624.0,Utilization,IBM Slovakia
2017-07,OCR,12498.0,Utilization,TCS
2018-09,PYTHIA,978.0,Utilization,Sankarshan Mridha
2018-07,DOCSEARCH,0.0,Utilization,Vinay Pokuri
2018-09,PYTHIA,489.0,Utilization,Vimal Kumar
2019-08,SISLAB,0.0,Azure,Queues - Class 2 Operations
2019-02,SISLAB,0.0,Azure,Tiered Block Blob - All Other Operations - EU West
2019-01,PYTHIA,759.0,Swisscom,"Enterprise Cloud Server CPU ""HA"" units"
2019-09,DSW,612.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-02,DSW,202.0,Swisscom,Enterprise Service Cloud Platinum Standard UltraFast Storage units
2019-04,DSC,33.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-09,TMA,13.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-04,SAMS,76.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-08,PYTHIA,710.0,Group Technology Management,Tableau Projects 2019+
2019-03,PYTHIA,107.0,Group Technology Management,Microsoft SQL Database GB Allocated
2019-05,WATSONEXP,170.0,Group Technology Management,Developer Workplace: GIT
2019-07,DSC,4826.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-03,DATAROBOT,411.0,Group Technology Management,Server Instances - Swisscom ESC
2019-02,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-07,TMA,170.0,Group Technology Management,Developer Workplace: SVN
2019-01,BCHART,170.0,Group Technology Management,Developer Workplace: GIT
2019-06,SISLAB,0.0,Azure,Tiered Block Blob - Hot GRS - Write Operations - EU West
2019-07,GEORE1,81.0,Azure,Premium SSD Managed Disks - P20 - Disks - EU West
2019-03,INSIGHTSRE,120.0,Swisscom,"Enterprise Cloud Server CPU ""HA"" units"
2019-02,PYTHIA,9.0,Swisscom,"Enterprise Cloud Storage ""economy"" units"
2019-01,SISLAB,104.0,Swisscom,Enterprise Cloud Server CPU units
2017-03,TMA,2861.0,Utilization,Miroslav Semerad
2018-06,DNA,3341.0,Utilization,Kallirroi Flouri
2019-06,DNA,1671.0,Utilization,Kallirroi Flouri
2019-02,DNA,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-04,TMA,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-06,OCR,170.0,Group Technology Management,Developer Workplace: WIKI
2019-07,DSW,9356.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2018-01,TMA,4087.0,Utilization,Miroslav Semerad
2018-11,DSW,1671.0,Utilization,Nuno Mesquita
2019-06,SISLAB,265.0,Swisscom,Application Cloud Memory units
2019-06,DSW,1835.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-06,PYTHIA,0.0,Azure,Files - LRS - Write Operations
2019-02,TMA,0.0,Azure,Log Analytics - Free - Data Analyzed
2019-03,TMA,84.0,Azure,Log Analytics - Data Ingestion
2019-05,SISLAB,17.0,Azure,Premium SSD Managed Disks - P4 - Disks - EU West
2018-02,DOCSEARCH,20611.0,Utilization,CTCO
2019-01,DSW,4399.0,Utilization,Vimal Kumar
2019-09,PYTHIA,4764.0,Utilization,IBM Slovakia
2018-06,DSW,0.0,Utilization,Vinay Pokuri
2018-08,INSIGHTSRE,978.0,Utilization,Subhradeep Das
2017-07,DSW,1671.0,Utilization,Lukasz Lewandowski
2019-05,PYTHIA,608.0,Utilization,TwoImpulse
2019-03,SAMS,41.0,Utilization,Milan Kuchta
2019-03,PYTHIA,2.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-02,DSW,5964.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-05,INSIGHTSRE,34.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-03,DATAROBOT,651.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-01,DSW,2698.0,Group Technology Management,Server Instances - Swisscom ESC
2019-04,SAMS,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-07,TMA,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-09,DSW,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-02,SISLAB,22.0,Azure,Premium SSD Managed Disks - P6 - Disks - EU West
2019-02,GEORE1,0.0,Azure,Standard HDD Managed Disks - Disk Operations
2019-03,GEORE1,0.0,Azure,Tables - Read Operations
2019-03,INSIGHTSRE,23341.0,Utilization,IBM Slovakia
2019-09,OCR,5434.0,Utilization,TCS
2019-05,DSW,1905.0,Utilization,IBM India
2019-05,PYTHIA,857.0,Utilization,IBM Slovakia
2019-07,TMA,1195.0,Swisscom,Application Cloud RabbitMQ Enterprise units
2019-04,PYTHIA,81.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-07,TMA,96.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-06,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-06,GEORE1,170.0,Group Technology Management,Developer Workplace: VSTS
2019-09,DATAROBOT,414.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-09,TMA,0.0,Azure,Azure Monitor - Emails
2019-07,SISLAB,2.0,Azure,Azure Database for MySQL Basic - Storage - Data Stored - EU West
2019-09,TMA,0.0,Azure,Files - LRS - Write Operations
2019-07,GEORE1,0.0,Azure,Files - GRS - Write Operations
2019-02,SISLAB,26.0,Azure,Azure Database for MySQL Basic - Compute Gen5 - vCore - EU West
2019-01,DATAROBOT,536.0,Swisscom,"Enterprise Cloud Server CPU ""HA"" units"
2019-07,DSW,478.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-04,INSIGHTSRE,23.0,Swisscom,Enterprise Service Cloud Platinum Basic UltraFast Storage units
2019-09,SISLAB,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-06,DATAROBOT,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-03,GEORE1,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-05,SFILE,24.0,Group Technology Management,Microsoft SQL Database GB Allocated
2017-06,DNA,25425.0,Utilization,IBM
2018-08,DOCSEARCH,22382.0,Utilization,CTCO
2017-09,DNA,18003.0,Utilization,IBM
2018-07,DSW,12480.0,Utilization,IBM India
2019-05,OCR,11411.0,Utilization,TCS
2018-07,DOCSEARCH,15619.0,Utilization,CTCO
2017-03,OCR,10949.0,Utilization,CTCO
2017-07,TMA,2044.0,Utilization,Miroslav Semerad
2017-11,DSW,1671.0,Utilization,Lukasz Lewandowski
2018-10,DSW,835.0,Utilization,Nuno Mesquita
2019-05,GEORE1,0.0,Azure,Files - GRS - Write Operations
2019-02,SISLAB,0.0,Azure,Storage - Bandwidth - Geo-Replication Data Transfer - US West
2019-05,GEORE1,0.0,Azure,Standard Page Blob v2 - GRS - Disk Write Operations - EU West
2018-11,TMA,33814.0,Utilization,CTCO
2018-07,DSW,3910.0,Utilization,Vimal Kumar
2018-05,DNA,5636.0,Utilization,CTCO
2017-02,TMA,3958.0,Utilization,Marc Giombetti
2018-09,DNA,1671.0,Utilization,Kallirroi Flouri
2017-04,OCR,409.0,Utilization,Milan Kuchta
2018-06,DSW,1198.0,Utilization,Expert System
2019-09,TMA,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-07,DOCPROXY,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-07,DSW,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-08,OCR,170.0,Group Technology Management,Developer Workplace: WIKI
2019-06,DOCSEARCH,550.0,Group Technology Management,PowerCenter Applications
2019-04,SISLAB,0.0,Azure,Tables - GRS - Batch Write Operations
2019-02,GEORE1,51.0,Azure,Files - GRS Data Stored
2019-01,SISLAB,2.0,Azure,Standard Page Blob - LRS Data Stored
2019-03,SISLAB,327.0,Azure,Azure App Service Standard Plan - S1 - Dev/Test
2019-03,LHTI,284.0,Swisscom,Application Cloud Memory units
2019-07,TMA,1382.0,Group Technology Management,Swisscom Application Cloud Memory
2019-08,DNA,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-04,LHTI,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-04,GEORE1,0.0,Azure,Premium SSD Managed Disks - P4 - Disks - EU West
2019-07,TMA,172.0,Azure,Log Analytics - Data Ingestion
2019-01,SISLAB,22.0,Azure,Premium SSD Managed Disks - P10 - Disks - EU West
2019-04,SISLAB,3.0,Azure,Standard HDD Managed Disks - S4 - Disks - US South Central
2019-07,SISLAB,6.0,Azure,Backup - GRS Data Stored
2019-06,SISLAB,1.0,Azure,Premium SSD Managed Disks - P15 - Disks - EU West
2019-09,INSIGHTSRE,21912.0,Utilization,IBM Slovakia
2018-03,TMA,4087.0,Utilization,Miroslav Semerad
2017-04,OCR,10325.0,Utilization,TCS
2018-08,PYTHIA,5240.0,Utilization,IBM Slovakia
2018-12,DSW,0.0,Utilization,Vinay Pokuri
2019-02,DOCSEARCH,572.0,Utilization,Milan Kuchta
2019-08,TMA,72.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-02,LHTI,261.0,Swisscom,Application Cloud Memory units
2019-08,LHTI,288.0,Swisscom,Application Cloud Memory units
2019-03,OCR,1003.0,Swisscom,Application Cloud Memory units
2019-02,DSW,31.0,Swisscom,Enterprise Service Cloud Platinum Advanced vCPU units
2019-07,DSW,25.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-07,INSIGHTSRE,5.0,Swisscom,Enterprise Service Cloud Platinum Basic ECO Storage units
2019-02,DATAROBOT,1533.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-07,DSW,2933.0,Utilization,Mallikarjun .
2019-08,DSW,0.0,Utilization,Vinay Pokuri
2019-02,LHTI,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-02,WAEXI,170.0,Group Technology Management,Developer Workplace: GIT
2019-02,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: GIT
2019-04,PYTHIA,170.0,Group Technology Management,Developer Workplace: VSTS
2019-04,VISREPBOXI,0.0,Group Technology Management,Oracle Database GB Allocated
2019-06,SISLAB,0.0,Azure,Tables - GRS - Batch Write Operations
2019-01,SISLAB,0.0,Azure,Tables - GRS - Write Operations
2019-01,TMA,2.0,Azure,Azure Monitor - Alerts - System Logs Monitored at 15 Minute Frequency
2017-04,DSW,1466.0,Utilization,Vimal Kumar
2019-05,INSIGHTSRE,3260.0,Utilization,TCS
2019-06,OCR,409.0,Utilization,Milan Kuchta
2018-07,SAMS,483.0,Utilization,CTCO
2019-04,GEORE1,51.0,Azure,Files - GRS Data Stored
2019-05,SISLAB,1.0,Azure,Files - LRS Data Stored
2019-01,LHTI,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-03,SAMS,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-04,DSW,170.0,Group Technology Management,Developer Workplace: JIRA/SCMIMT
2019-06,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: WIKI
2019-04,DSW,170.0,Group Technology Management,Developer Workplace: WIKI
2019-08,DSW,170.0,Group Technology Management,Developer Workplace: GIT
2019-01,PYTHIA,170.0,Group Technology Management,Developer Workplace: VSTS
2019-02,DSC,4215.0,Group Technology Management,Swisscom Oracle DBaaS - CHF spent excl. VAT
2019-07,TMA,10.0,Swisscom,Application Cloud MariaDB Enterprise units
2019-06,PYTHIA,831.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-01,SAMS,18.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-09,DSW,4398.0,Group Technology Management,Server Instances - Swisscom ESC
2019-02,TMA,1324.0,Group Technology Management,Swisscom Application Cloud Memory
2019-08,VISREPBOXI,0.0,Group Technology Management,Oracle Database GB Allocated
2019-06,SAMS,18.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-04,GEORE1,0.0,Azure,Bandwidth - Data Transfer In - Zone 1
2019-06,SISLAB,0.0,Azure,Files - Read Operations
2019-06,SISLAB,0.0,Azure,Standard SSD Managed Disks - Disk Operations
2019-02,SISLAB,0.0,Azure,Tiered Block Blob - Cool RA-GRS - Data Stored - EU West
2017-10,DOCSEARCH,19805.0,Utilization,CTCO
2019-07,SAMS,117.0,Group Technology Management,Server Instances - Swisscom ESC
2019-08,OCR,187.0,Group Technology Management,Swisscom Application Cloud Memory
2019-01,SISLAB,170.0,Group Technology Management,Developer Workplace: BAMBOO
2019-08,DOCSEARCH,170.0,Group Technology Management,Developer Workplace: WIKI
2019-06,DSW,170.0,Group Technology Management,Developer Workplace: WIKI
2019-09,SISLAB,0.0,Azure,Virtual Network Peering - Egress
2019-08,GEORE1,0.0,Azure,Storage - Bandwidth - Geo-Replication Data Transfer - EU West
2019-01,GEORE1,0.0,Azure,Tables - Read Operations
2017-04,DNA,27761.0,Utilization,IBM
2018-09,OCR,11955.0,Utilization,TCS
2017-08,OCR,409.0,Utilization,Milan Kuchta
2019-01,DSW,716.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-08,DSW,29.0,Swisscom,Enterprise Service Cloud Platinum Advanced ECO Storage units
2019-05,PYTHIA,66.0,Swisscom,"Enterprise Service Cloud Platinum Standard Backup ""remote"" units"
2019-01,TMA,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-02,TMA,1871.0,Group Technology Management,Oracle Database GB Allocated
2019-02,PYTHIA,3716.0,Utilization,IBM Slovakia
2019-03,DNA,1524.0,Utilization,IBM Slovakia
2019-08,PYTHIA,79.0,Swisscom,Application Cloud Memory units
2019-02,PYTHIA,4.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-05,PYTHIA,861.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-08,SISLAB,41.0,Swisscom,"Application Cloud MongoDB ""small"" units"
2019-01,SISLAB,0.0,Azure,Bandwidth - Data Transfer In - Zone 1
2019-04,SISLAB,34.0,Azure,Standard HDD Managed Disks - S10 - Disks - EU West
2019-03,SISLAB,0.0,Azure,Bandwidth - Data Transfer Out - Zone 1
2019-02,SISLAB,21.0,Azure,Premium SSD Managed Disks - P10 - Disks - EU West
2019-01,PYTHIA,0.0,Azure,Azure App Service Free Plan - F1
2019-08,TMA,1871.0,Group Technology Management,Oracle Database GB Allocated
2019-05,VISREPBOXI,2146.0,Group Technology Management,Business Objects Applications
2019-06,SISLAB,5.0,Azure,Azure App Service Basic Plan - Linux - B1 - EU West - Promo
2019-06,GEORE1,0.0,Azure,Standard HDD Managed Disks - Disk Operations
2019-08,TMA,0.0,Azure,Azure App Service Free Plan - Linux - F1
2019-01,SISLAB,8.0,Azure,Premium SSD Managed Disks - P4 - Disks - EU West
2019-03,DATAROBOT,582.0,Swisscom,Enterprise Service Cloud Platinum Standard Fast Storage units
2019-07,TMA,255.0,Swisscom,"Application Cloud MongoDB ""medium"" units"
2019-02,INSIGHTSRE,7966.0,Utilization,IBM Zurich
2019-02,TMA,2639.0,Utilization,Marc Giombetti
2019-04,DOCSEARCH,572.0,Utilization,Milan Kuchta
2018-07,PYTHIA,489.0,Utilization,Vimal Kumar
2019-01,GEORE1,1.0,Azure,Storage - Bandwidth - Geo-Replication v2 Data Transfer - EU West
2019-02,TMA,0.0,Azure,Azure Monitor - Emails
2019-03,SISLAB,0.0,Azure,Azure Cosmos DB - Data Stored - US West
2019-07,GEORE1,3.0,Azure,Standard HDD Managed Disks - S6 - Disks - EU West
2019-06,GEORE1,0.0,Azure,Tiered Block Blob - GRS - List and Create Container Operations - EU West
2019-09,DOCPROXY,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-02,SAMS,77.0,Group Technology Management,Enterprise Batch Management UC4 Jobs
2019-08,DNA,170.0,Group Technology Management,Developer Workplace: GIT
2019-02,WAEXI,26.0,Swisscom,Application Cloud Memory units
2019-03,TMA,1226.0,Utilization,Aneta Richterova
2018-03,DOCSEARCH,817.0,Utilization,Milan Kuchta
2018-02,DSW,0.0,Utilization,Vinay Pokuri
2018-11,SAMS,644.0,Utilization,CTCO
2019-08,SISLAB,0.0,Azure,General Block Blob - List and Create Container Operations
2019-01,GEORE1,0.0,Azure,IP Addresses - Basic - Static Public IP
2019-06,PYTHIA,0.0,Azure,Tables - LRS Data Stored - IN Central
2019-09,SISLAB,0.0,Azure,Files - LRS Data Stored
2019-04,SISLAB,22.0,Azure,Azure Cosmos DB - 100 RU/s - US West
2019-08,INSIGHTSRE,1915.0,Swisscom,Enterprise Service Cloud Platinum Basic vCPU units
2019-09,SAMS,4.0,Swisscom,Enterprise Service Cloud Platinum Basic Memory units
2019-04,PYTHIA,193.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-09,SISLAB,6.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2019-07,INSIGHTSRE,1098.0,Group Technology Management,Swisscom Application Cloud Memory
2019-01,PYTHIA,710.0,Group Technology Management,Tableau Projects 2019+
2019-03,SISLAB,18492.0,Group Technology Management,Oracle Database GB Allocated
2019-09,PYTHIA,98.0,Swisscom,Enterprise Service Cloud Platinum Standard Memory units
2019-03,INSIGHTSRE,155.0,Swisscom,"Enterprise Cloud Server Memory ""HA"" units"
2019-09,PYTHIA,65.0,Swisscom,Enterprise Service Cloud Platinum Basic Fast Storage units
2019-07,SISLAB,20.0,Swisscom,Enterprise Service Cloud Platinum Standard vCPU units
2018-08,TMA,22704.0,Utilization,CTCO
2018-11,DSW,2444.0,Utilization,Mallikarjun .
2018-05,INSIGHTSRE,409.0,Utilization,Robert Mitosinka
2019-08,DOCPROXY,170.0,Group Technology Management,Developer Workplace: DCSCM
2019-09,SISLAB,11.0,Azure,Standard SSD Managed Disks - E15 - Disks - EU West
